OTU_2075_"Chloroflexaceae"(48.1)_Chloroflexus(45.1) 3
OTU_270_Rhodospirillaceae(49.1)_Marispirillum(46.1) 3
OTU_73_Flavobacteriaceae(95.4)_Zunongwangia(58.7) 3
OTU_116_Phycisphaeraceae(45.2)_Phycisphaera(45.1) 3
OTU_2820_Veillonellaceae(31.9)_Sporomusa(31.9) 3
OTU_3173_Hyphomonadaceae(98.0)_Ponticaulis(86.9) 3
OTU_3779_Anaerolineaceae(33.6)_Longilinea(33.6) 3
OTU_4032_Piscirickettsiaceae(30.0)_Methylophaga(30.0) 3
OTU_1355_Desulfohalobiaceae(91.5)_Desulfohalobium(58.7) 3
OTU_235_Rhodobacteraceae(96.5)_Mameliella(66.6) 3
OTU_1373_"Chloroflexaceae"(45.2)_Chloroflexus(44.3) 3
OTU_728_Desulfobacteraceae(91.5)_Desulfobacterium(75.9) 3
OTU_567_Clostridiales_Incertae_Sedis_XII(43.6)_Fusibacter(43.6) 3
OTU_2008_Puniceicoccaceae(61.6)_Puniceicoccus(50.4) 3
OTU_783_Cytophagaceae(44.1)_Meniscus(44.1) 3
OTU_420_Cryomorphaceae(43.1)_Owenweeksia(43.1) 3
OTU_2050_Geobacteraceae(43.6)_Geoalkalibacter(43.6) 3
OTU_4765_Rhizobiales_incertae_sedis(75.8)_Amorphus(58.7) 3
OTU_4021_"Flammeovirgaceae"(44.7)_Sediminitomix(44.7) 3
OTU_2049_Puniceicoccaceae(61.6)_Puniceicoccus(48.9) 3
OTU_2395_Rhodospirillaceae(66.1)_Skermanella(51.2) 3
OTU_3169_Shewanellaceae(30.4)_Shewanella(30.4) 3
OTU_564_"Victivallaceae"(33.6)_Victivallis(33.6) 3
OTU_2046_Alteromonadaceae(98.0)_Haliea(97.7) 3
OTU_190_"Marinilabiaceae"(47.4)_Alkaliflexus(45.8) 3
OTU_1451_Cryomorphaceae(43.6)_Owenweeksia(43.6) 3
OTU_107_Desulfuromonadaceae(30.0)_Desulfuromusa(30.0) 3
OTU_1457_Cytophagaceae(41.0)_Adhaeribacter(41.0) 3
OTU_241_Spirochaetaceae(98.6)_Spirochaeta(98.3) 3
OTU_26_Planococcaceae(31.1)_Sporosarcina(31.1) 3
OTU_560_Desulfobacteraceae(98.8)_Desulfobacter(78.6) 3
OTU_1444_Phycisphaeraceae(38.4)_Phycisphaera(38.4) 3
OTU_2042_Spirochaetaceae(85.3)_Spirochaeta(52.3) 3
OTU_433_Anaerolineaceae(41.0)_Bellilinea(41.0) 3
OTU_1206_Desulfuromonadaceae(43.1)_Desulfuromonas(43.1) 3
OTU_397_Cytophagaceae(45.2)_Meniscus(45.1) 3
OTU_502_Bacillales_Incertae_Sedis_XII(27.7)_Exiguobacterium(27.7) 3
OTU_852_Geobacteraceae(32.9)_Geoalkalibacter(32.9) 3
OTU_2003_Phycisphaeraceae(41.9)_Phycisphaera(41.9) 3
OTU_2970_Rubrobacteraceae(32.9)_Rubrobacter(32.9) 4
OTU_36_Cytophagaceae(27.5)_Rhodocytophaga(27.5) 4
OTU_287_Rhizobiales_incertae_sedis(43.6)_Bauldia(43.6) 4
OTU_2485_Puniceicoccaceae(74.2)_Cerasicoccus(54.9) 4
OTU_962_Caldilineaceae(42.6)_Caldilinea(42.6) 4
OTU_4227_Cytophagaceae(43.1)_Cytophaga(43.1) 4
OTU_258_"Saprospiraceae"(74.2)_Haliscomenobacter(52.3) 4
OTU_4978_Xanthomonadaceae(38.4)_Luteibacter(38.4) 4
OTU_1592_Flavobacteriaceae(93.2)_Muricauda(51.7) 4
OTU_496_Anaerolineaceae(32.9)_Bellilinea(32.9) 4
OTU_3760_Rhodobacteraceae(91.5)_Albidovulum(57.5) 4
OTU_416_Clostridiaceae_4(27.9)_Geosporobacter(27.9) 4
OTU_338_Desulfobacteraceae(86.4)_Desulfosarcina(51.7) 4
OTU_2_Bacillaceae_1(27.5)_Geobacillus(27.5) 4
OTU_3149_Rhodospirillaceae(48.1)_Thalassobaculum(45.5) 4
OTU_308_Desulfuromonadaceae(41.0)_Pelobacter(41.0) 4
OTU_1129_Bacillaceae_2(34.5)_Virgibacillus(34.5) 4
OTU_16_Desulfomicrobiaceae(27.5)_Desulfomicrobium(27.5) 4
OTU_282_"Chloroflexaceae"(43.1)_Roseiflexus(43.1) 4
OTU_3788_Desulfovibrionaceae(58.3)_Desulfovibrio(50.0) 4
OTU_974_Caldilineaceae(44.1)_Caldilinea(44.1) 4
OTU_92_Anaerolineaceae(31.1)_Anaerolinea(31.1) 4
OTU_3758_"Saprospiraceae"(67.7)_Lewinella(45.8) 4
OTU_249_"Flammeovirgaceae"(46.7)_Sediminitomix(45.4) 4
OTU_385_Methylocystaceae(28.0)_Methylocystis(28.0) 4
OTU_3484_Phycisphaeraceae(41.6)_Phycisphaera(41.6) 4
OTU_1446_Puniceicoccaceae(63.0)_Cerasicoccus(50.4) 4
OTU_1305_Phycisphaeraceae(49.1)_Phycisphaera(46.5) 4
OTU_1497_Veillonellaceae(41.9)_Sporomusa(41.9) 4
OTU_1442_Puniceicoccaceae(53.2)_Coraliomargarita(46.5) 4
OTU_145_Spirochaetaceae(92.9)_Spirochaeta(64.2) 4
OTU_91_Ruminococcaceae(69.0)_Acetivibrio(52.3) 4
OTU_159_Alteromonadaceae(91.9)_Haliea(75.9) 4
OTU_528_Flavobacteriaceae(42.6)_Riemerella(42.6) 4
OTU_2483_Flavobacteriaceae(90.8)_Psychroflexus(51.7) 4
OTU_3717_Cytophagaceae(41.3)_Adhaeribacter(41.3) 4
OTU_2880_Rhodobacteraceae(98.4)_Marivita(74.2) 4
OTU_5697_Veillonellaceae(30.4)_Sporomusa(30.4) 4
OTU_2134_"Chloroflexaceae"(41.9)_Roseiflexus(41.9) 4
OTU_1478_Xanthomonadaceae(41.0)_Luteibacter(41.0) 4
OTU_1335_Puniceicoccaceae(69.0)_Cerasicoccus(53.2) 4
OTU_218_Cytophagaceae(43.1)_Cytophaga(43.1) 4
OTU_600_Clostridiaceae_3(32.9)_Thermohalobacter(32.9) 4
OTU_1857_Puniceicoccaceae(67.7)_Cerasicoccus(51.2) 4
OTU_3800_Spirochaetaceae(86.4)_Spirochaeta(56.3) 4
OTU_366_"Flammeovirgaceae"(58.3)_Roseivirga(48.5) 4
OTU_510_Desulfuromonadaceae(27.6)_Desulfuromusa(27.6) 4
OTU_18_Acetobacteraceae(27.9)_Granulibacter(27.9) 4
OTU_86_Phycisphaeraceae(51.6)_Phycisphaera(47.9) 4
OTU_2978_Rhodobacteraceae(89.4)_Rubribacterium(57.5) 4
OTU_110_Anaerolineaceae(42.3)_Longilinea(42.3) 4
OTU_494_Planctomycetaceae(95.2)_Rhodopirellula(84.7) 4
OTU_2679_Anaerolineaceae(31.9)_Levilinea(31.9) 4
OTU_2827_Trueperaceae(56.5)_Truepera(48.9) 4
OTU_349_"Victivallaceae"(36.0)_Victivallis(36.0) 4
OTU_3463_Xanthomonadaceae(41.6)_Luteibacter(41.6) 4
OTU_473_Desulfobacteraceae(97.0)_Desulfococcus(70.9) 4
OTU_252_Xanthomonadaceae(30.4)_Dyella(30.4) 4
OTU_261_Rhodospirillaceae(50.2)_Inquilinus(46.1) 4
OTU_175_Desulfuromonadaceae(43.1)_Desulfuromonas(43.1) 4
OTU_3697_Phycisphaeraceae(44.7)_Phycisphaera(44.7) 4
OTU_2397_"Parvularculaceae"(41.9)_Parvularcula(41.9) 4
OTU_383_Thermoactinomycetaceae_2(34.5)_Planifilum(34.5) 4
OTU_4313_Planococcaceae(27.9)_Planomicrobium(27.9) 4
OTU_284_Thermoanaerobacteraceae(29.5)_Caldanaerobacter(29.5) 4
OTU_388_"Marinilabiaceae"(50.2)_Anaerophaga(46.5) 4
OTU_2013_Anaerolineaceae(30.0)_Bellilinea(30.0) 4
OTU_573_Veillonellaceae(41.3)_Sporomusa(41.3) 4
OTU_1459_Verrucomicrobiaceae(67.7)_Roseibacillus(52.3) 4
OTU_2014_Verrucomicrobiaceae(58.3)_Roseibacillus(49.5) 4
OTU_701_Spirochaetaceae(87.6)_Spirochaeta(54.9) 4
OTU_429_Phycisphaeraceae(31.9)_Phycisphaera(31.9) 4
OTU_1338_Anaerolineaceae(32.9)_Bellilinea(32.9) 4
OTU_628_Thermoanaerobacteraceae(29.1)_Thermacetogenium(29.1) 4
OTU_2045_Desulfuromonadaceae(30.4)_Pelobacter(30.4) 4
OTU_98_Cryomorphaceae(36.0)_Owenweeksia(36.0) 4
OTU_21_Geobacteraceae(41.6)_Geobacter(41.6) 4
OTU_254_"Saprospiraceae"(59.9)_Lewinella(47.1) 4
OTU_833_Gemmatimonadaceae(41.0)_Gemmatimonas(41.0) 4
OTU_2953_Hyphomicrobiaceae(59.9)_Pedomicrobium(50.0) 4
OTU_2991_Chlamydiaceae(38.4)_Chlamydophila(38.4) 4
OTU_142_Cytophagaceae(58.3)_Cytophaga(48.9) 4
OTU_1634_Phycisphaeraceae(42.3)_Phycisphaera(42.3) 4
OTU_1552_"Flammeovirgaceae"(41.0)_Marinoscillum(41.0) 4
OTU_3181_"Chloroflexaceae"(44.7)_Chloroflexus(44.2) 4
OTU_1460_Verrucomicrobiaceae(41.9)_Prosthecobacter(41.9) 4
OTU_334_Thermolithobacteraceae(31.1)_Thermolithobacter(31.1) 5
OTU_435_Verrucomicrobiaceae(66.1)_Roseibacillus(52.3) 5
OTU_2087_Veillonellaceae(30.4)_Sporomusa(30.4) 5
OTU_250_"Haliangiaceae"(46.0)_Haliangium(45.4) 5
OTU_2439_Thermolithobacteraceae(33.6)_Thermolithobacter(33.6) 5
OTU_1430_"Flammeovirgaceae"(47.4)_Roseivirga(45.5) 5
OTU_440_Cryomorphaceae(89.4)_Owenweeksia(70.9) 5
OTU_1428_"Flammeovirgaceae"(40.7)_Marinoscillum(40.7) 5
OTU_355_Ectothiorhodospiraceae(58.3)_Thioalkalivibrio(47.1) 5
OTU_48_Rhodobacteraceae(98.8)_Roseovarius(90.1) 5
OTU_316_"Parvularculaceae"(98.6)_Parvularcula(98.6) 5
OTU_2900_Anaerolineaceae(43.1)_Longilinea(43.1) 5
OTU_81_Planctomycetaceae(56.5)_Planctomyces(48.9) 5
OTU_1591_Anaerolineaceae(33.6)_Longilinea(33.6) 5
OTU_82_Phycisphaeraceae(43.1)_Phycisphaera(43.1) 5
